num_cliente,tipo_doc,tipo_dispositivo,codigo_dispositivo,num_trx,mnt_total_trx
-3.34813E+18,1,CB,1436416272,1,718208136
4.53065E+18,1,CB,2017926399,1,1008963200
-3.3915E+18,1,CB,1013415282,2,1013415282
-2.00052E+18,1,CB,1104421064,1,552210532
4.0575E+18,1,CB,1966725143,1,983362571.5
8.95454E+18,1,CB,1013415254,1,506707627
2.12077E+18,1,CB,1121218308,1,560609154
-6.94373E+18,1,CB,1004511506,1,502255753
-4.80078E+18,1,CB,1387715662,1,693857831
3.48837E+18,1,CB,1013419179,1,506709589.5
-1.29865E+18,1,CB,1104423593,3,1656635390
9.19999E+18,1,CB,1013416634,1,506708317
-6.79167E+18,1,CB,1203621492,5,3009053730
1.0636E+18,1,CB,1319414732,17,11215025222
4.69975E+18,1,CB,1876923863,1,938461931.5
5.20129E+18,1,CB,1121218307,6,3363654921
7.98374E+17,1,CB,1622719971,1,811359985.5
7.22081E+18,1,CB,1554517967,1,777258983.5
2.68802E+18,1,CB,1582218380,2,1582218380
-6.30934E+18,1,CB,1013417841,4,2026835682
3.94905E+18,1,CB,1632319039,1,816159519.5
-8.02339E+18,1,CB,1104423595,4,2208847190
-9.09814E+18,1,CB,1111311896,8,4445247584
3.94193E+18,1,CB,1104427089,1,552213544.5
7.35117E+18,1,CB,1004710050,2,1004710050
-9.13322E+18,1,CB,1990425728,3,2985638592
-2.76739E+18,1,CB,1944524871,1,972262435.5
-3.99082E+18,1,CB,1121218306,1,560609153
7.49056E+18,1,CB,1572718266,1,786359133
-6.7674E+18,1,CB,1104414825,10,5522074125
-1.76332E+18,1,CB,1121218306,1,560609153
-4.83057E+18,1,CB,1203621492,8,4814485968
-2.06427E+18,1,CB,1111311896,7,3889591636
-4.54812E+17,1,CB,1104423592,3,1656635388
-6.16084E+18,1,CB,1104423593,1,552211796.5
6.82588E+18,1,CB,1403815907,2,1403815907
-9.49143E+16,1,CB,1104411063,2,1104411063
-9.11305E+18,1,CB,1122013095,1,561006547.5
-7.67531E+18,1,CB,1483016991,1,741508495.5
5.06826E+18,1,CB,1121911238,2,1121911238
1.94784E+18,1,CB,1013416598,4,2026833196
7.832E+18,1,CB,1076120918,1,538060459
6.88313E+18,1,CB,1121218307,2,1121218307
-1.3281E+18,1,CB,1076121198,1,538060599
-4.95719E+18,1,CB,1076121198,2,1076121198
-6.17602E+17,1,CB,1104427089,1,552213544.5
3.14665E+18,1,POS,10919777,1,5459888.5
-4.71418E+17,1,POS,14647986,2,14647986
-1.66072E+18,1,POS,15235955,1,7617977.5
3.3309E+18,1,POS,13472063,2,13472063
6.55755E+18,1,POS,10920262,2,10920262
8.41177E+18,1,POS,12970125,1,6485062.5
3.07401E+18,1,POS,14214894,1,7107447
-8.26235E+18,1,POS,10712255,2,10712255
1.56467E+18,1,POS,14540827,9,65433721.5
7.94336E+18,1,POS,15447501,1,7723750.5
-9.12602E+18,1,POS,11293412,1,5646706
3.62031E+18,1,POS,15216260,1,7608130
-6.26064E+17,1,POS,14455810,1,7227905
5.87604E+18,1,POS,13655212,2,13655212
-8.28774E+18,1,POS,14466544,1,7233272
-8.8579E+18,1,POS,15337769,1,7668884.5
8.71842E+18,1,POS,10336139,1,5168069.5
-3.09635E+18,1,POS,10712255,1,5356127.5
5.26867E+18,1,POS,14292130,1,7146065
-3.93502E+18,1,POS,15336456,1,7668228
6.49107E+18,1,POS,13485354,2,13485354
8.79788E+18,1,POS,14440739,2,14440739
3.62031E+18,1,POS,10301604,1,5150802
4.56374E+18,1,POS,11887049,1,5943524.5
7.30294E+18,1,POS,13220090,1,6610045
3.51507E+18,1,POS,10636553,1,5318276.5
-7.09879E+18,1,POS,10928000,1,5464000
-4.63652E+18,1,POS,14321772,4,28643544
-3.47985E+18,1,POS,11601689,1,5800844.5
2.90346E+18,1,POS,10315497,1,5157748.5
5.4536E+18,1,POS,14523468,1,7261734
5.01336E+18,1,POS,13707500,7,47976250
9.01787E+17,1,POS,12801189,1,6400594.5
-8.42662E+18,1,POS,11303609,2,11303609
2.21496E+18,1,POS,13916416,1,6958208
2.68642E+18,1,POS,11909074,1,5954537
7.16539E+18,1,POS,13956818,1,6978409
-8.48385E+18,1,POS,14089445,4,28178890
9.5654E+17,1,POS,14966584,1,7483292
-5.67553E+18,1,POS,11415973,1,5707986.5
7.71601E+18,1,POS,14169650,1,7084825
5.78211E+18,1,POS,11475787,6,34427361
4.56773E+18,1,POS,13933551,1,6966775.5
6.48659E+18,1,POS,11319472,1,5659736
4.89239E+18,1,POS,14684187,1,7342093.5
5.59334E+18,1,POS,12475117,1,6237558.5
-7.60471E+18,1,POS,13752308,1,6876154
2.4756E+18,1,POS,14210363,2,14210363
6.73425E+18,2,POS,13616446,1,6808223
8.16743E+18,1,POS,10316214,1,5158107
7.56871E+17,1,POS,11821014,1,5910507
-8.40989E+18,1,POS,14508253,1,7254126.5
-5.10518E+18,1,POS,15256852,2,15256852
-5.46323E+18,1,POS,11096278,1,5548139
8.71842E+18,1,POS,14801393,2,14801393
-2.39399E+18,1,POS,12619466,4,25238932
-7.82E+18,1,POS,13472063,2,13472063
2.75127E+18,1,POS,11563590,1,5781795
-6.41612E+18,1,POS,10602407,1,5301203.5
-8.20881E+18,1,POS,10313583,1,5156791.5
1.60971E+18,1,POS,12201554,1,6100777
-4.69281E+18,1,POS,11810314,1,5905157
2.26677E+18,1,POS,10313583,9,46411123.5
-6.64952E+18,1,POS,13727250,1,6863625
3.971E+18,1,POS,10005445,1,5002722.5
7.06783E+18,1,POS,10313781,1,5156890.5
7.18258E+18,1,POS,10932812,2,10932812
-2.86709E+18,1,POS,15313976,1,7656988
-5.03597E+18,1,POS,12302402,5,30756005
-4.80078E+18,1,POS,12995585,4,25991170
-1.79253E+18,1,POS,13441050,1,6720525
-1.3053E+17,1,POS,14523468,1,7261734
-6.17624E+18,1,POS,14817142,1,7408571
7.80093E+18,1,POS,11857968,2,11857968
3.46751E+18,1,POS,13502711,1,6751355.5
-4.05088E+18,1,POS,14794259,1,7397129.5
-9.03974E+18,1,POS,13446067,1,6723033.5
-8.48385E+18,1,POS,15002280,1,7501140
7.48096E+17,1,POS,11940756,1,5970378
-9.13386E+18,1,POS,12800090,1,6400045
9.5654E+17,1,POS,10577138,1,5288569
-3.76461E+18,1,POS,13054390,1,6527195
5.14789E+18,1,POS,13220132,2,13220132
1.55831E+17,1,POS,14502215,2,14502215
3.68371E+18,1,POS,12640736,1,6320368
-1.8926E+18,1,POS,14221535,3,21332302.5
-1.69241E+18,1,POS,12672697,4,25345394
-7.78548E+17,1,POS,10908218,3,16362327
2.65019E+18,1,POS,11950110,1,5975055
7.7972E+18,1,POS,15322241,1,7661120.5
7.48583E+18,1,POS,10599348,5,26498370
8.42249E+18,1,POS,10005593,1,5002796.5
-5.32693E+18,1,POS,14712723,1,7356361.5
-1.44166E+18,1,POS,12302386,1,6151193
2.21496E+18,1,POS,12653085,4,25306170
3.25696E+18,1,POS,12759171,2,12759171
-1.69233E+18,1,POS,13220124,1,6610062
6.01587E+18,1,POS,10932812,1,5466406
1.36841E+18,1,POS,10297240,1,5148620
6.94027E+18,1,POS,10790590,1,5395295
8.26701E+18,1,POS,10327682,12,61966092
-4.5776E+18,1,POS,12292207,7,43022724.5
8.64034E+18,1,POS,13822788,2,13822788
3.88743E+18,1,POS,14405559,1,7202779.5
-5.68975E+18,1,POS,13795091,1,6897545.5
-1.68389E+18,1,POS,15022312,1,7511156
-6.61541E+18,1,POS,12319380,1,6159690
4.29414E+18,1,POS,11303609,1,5651804.5
6.77788E+18,1,POS,15322381,1,7661190.5
5.17607E+18,1,POS,10319358,1,5159679
-4.72099E+18,1,POS,11800034,1,5900017
-3.39675E+18,1,POS,13220132,1,6610066
7.19918E+18,1,POS,12095147,4,24190294
3.94905E+18,1,POS,14449789,2,14449789
-5.46774E+18,1,POS,14848105,1,7424052.5
-1.74082E+17,1,POS,14740583,1,7370291.5
2.03604E+17,1,POS,13797345,1,6898672.5
2.64205E+18,1,POS,11348042,1,5674021
3.94326E+18,1,POS,12380507,1,6190253.5
-2.36399E+18,1,POS,13933551,1,6966775.5
-3.33289E+18,1,POS,11303609,6,33910827
6.38019E+18,1,POS,14856298,1,7428149
7.65662E+18,1,POS,11096278,3,16644417
2.30709E+18,1,POS,14874200,2,14874200
7.56996E+18,1,POS,11303609,2,11303609
-6.00421E+18,1,POS,14270268,1,7135134
-9.11109E+18,1,POS,14363634,2,14363634
7.90892E+18,1,POS,10922920,1,5461460
2.43718E+18,1,POS,13169834,1,6584917
5.60123E+18,1,POS,15598824,1,7799412
-8.45853E+18,1,POS,13051131,1,6525565.5
4.79652E+18,1,POS,14017404,1,7008702
-8.10989E+18,1,POS,10858652,2,10858652
-1.98054E+18,1,POS,14754618,2,14754618
2.8677E+18,1,POS,13814801,1,6907400.5
-6.74271E+18,1,POS,10670800,4,21341600
1.19898E+17,1,POS,14446587,1,7223293.5
7.30544E+18,1,POS,11174554,4,22349108
4.8932E+18,1,POS,13154547,1,6577273.5
-7.32204E+18,1,POS,11792132,1,5896066
8.13233E+18,1,POS,12971628,3,19457442
3.46751E+18,1,POS,11805801,2,11805801
8.90268E+18,1,POS,14418750,3,21628125
-4.95348E+18,1,POS,14540827,1,7270413.5
5.0514E+18,1,POS,15129265,16,121034120
1.19898E+17,1,POS,10694974,2,10694974
6.36015E+18,1,POS,14029359,1,7014679.5
1.54759E+18,1,POS,14736797,1,7368398.5
2.03604E+17,1,POS,11105061,1,5552530.5
7.8545E+18,1,POS,12801189,1,6400594.5
-4.70074E+18,1,POS,15084791,3,22627186.5
-8.44599E+17,1,POS,12916045,1,6458022.5
-5.66193E+18,1,POS,12895405,2,12895405
-8.58213E+18,1,POS,13933551,1,6966775.5
-3.14409E+18,1,POS,13727250,1,6863625
-5.76549E+16,1,POS,11293412,1,5646706
-8.37716E+16,1,POS,14502215,1,7251107.5
7.3758E+18,1,POS,13560792,1,6780396
4.0201E+18,1,POS,14930036,1,7465018
5.66919E+18,1,POS,13220124,2,13220124
1.82435E+18,1,POS,10621928,1,5310964
-1.88492E+17,1,POS,13615232,1,6807616
3.3309E+18,1,POS,12095352,2,12095352
-4.07643E+17,1,POS,14357743,1,7178871.5
1.07169E+18,1,POS,11857968,6,35573904
8.56347E+18,1,POS,15322225,3,22983337.5
3.91777E+18,1,POS,10602407,24,127228884
6.74333E+18,1,POS,11125515,3,16688272.5
2.89797E+18,1,POS,14293468,4,28586936
-8.77216E+18,1,POS,14513337,1,7256668.5
-2.03815E+18,1,POS,12822904,1,6411452
8.74263E+18,1,POS,14927297,1,7463648.5
-5.93827E+18,1,POS,11303609,7,39562631.5
4.05071E+18,1,POS,10604916,1,5302458
1.04598E+18,1,POS,13912449,1,6956224.5
-7.51125E+17,1,POS,10305233,15,77289247.5
-6.24392E+18,1,POS,13175864,1,6587932
-8.02339E+18,1,POS,13318241,1,6659120.5
8.64581E+18,1,POS,11241320,2,11241320
5.6121E+18,1,POS,13220090,15,99150675
5.08951E+18,1,POS,10313583,1,5156791.5
9.5654E+17,1,POS,14224901,1,7112450.5
1.41602E+18,1,POS,14799647,2,14799647
-5.75242E+18,1,POS,13814801,1,6907400.5
8.18728E+18,1,POS,14527915,1,7263957.5
6.1316E+18,1,POS,15002538,1,7501269
4.56773E+18,1,POS,13667837,1,6833918.5
-2.67538E+18,1,POS,14025027,1,7012513.5
-7.248E+18,1,POS,15011265,1,7505632.5
2.21496E+18,1,POS,13554761,1,6777380.5
-7.27222E+18,1,POS,13896956,1,6948478
-3.14518E+18,1,POS,11857968,1,5928984
5.66151E+18,1,POS,12370524,3,18555786
2.22331E+18,1,POS,14540827,2,14540827
-8.45853E+18,1,POS,14789127,1,7394563.5
-6.49094E+18,1,POS,15316680,1,7658340
-8.28774E+18,1,POS,11601671,1,5800835.5
3.36845E+18,1,POS,10609329,1,5304664.5
1.25965E+18,1,POS,11221017,6,33663051
4.7197E+18,1,POS,12859294,1,6429647
4.50886E+18,1,POS,15084791,4,30169582
7.94548E+18,1,POS,14210363,1,7105181.5
8.00082E+18,1,POS,13851753,1,6925876.5
-1.58337E+18,1,POS,13634605,2,13634605
-6.64902E+18,1,POS,13928973,1,6964486.5
-7.719E+18,1,POS,12995585,5,32488962.5
-6.93223E+18,1,POS,10853612,1,5426806
-6.24392E+18,1,POS,11824067,3,17736100.5
3.12074E+18,1,POS,10853612,5,27134030
-2.54523E+18,1,POS,12761938,1,6380969
-8.40421E+18,1,POS,10773448,1,5386724
-6.74567E+18,1,POS,13190350,2,13190350
6.05021E+18,1,POS,13716337,1,6858168.5
7.15835E+18,1,POS,11828506,2,11828506
4.47635E+18,1,POS,11019502,3,16529253
-7.89955E+18,1,POS,10564292,1,5282146
5.42955E+18,1,POS,11397643,1,5698821.5
-6.16824E+18,1,POS,11445731,1,5722865.5
-3.78203E+17,1,POS,14540827,1,7270413.5
-8.52687E+18,1,POS,13541099,1,6770549.5
-8.42391E+18,1,POS,14994677,1,7497338.5
-3.35439E+18,1,POS,14221535,10,71107675
-2.61789E+18,1,POS,14785497,2,14785497
5.53197E+18,1,POS,12773784,2,12773784
-1.12542E+18,1,POS,11303609,2,11303609
7.1543E+18,1,POS,12962114,1,6481057
-6.45381E+18,1,POS,14799241,1,7399620.5
3.58128E+18,1,POS,10678019,2,10678019
1.08216E+18,1,POS,11919628,1,5959814
7.83995E+18,1,POS,14735450,1,7367725
8.40735E+18,1,POS,13734959,1,6867479.5
-7.63176E+18,1,POS,14221626,1,7110813
1.81464E+18,1,POS,10932812,1,5466406
-7.458E+18,1,POS,10543619,1,5271809.5
-1.59541E+18,1,POS,11096278,7,38836973
-5.10518E+18,1,POS,14299911,3,21449866.5
-1.81564E+18,1,POS,14647986,1,7323993
5.06826E+18,1,POS,11126513,1,5563256.5
9.03112E+18,1,POS,15570914,2,15570914
6.99225E+18,1,POS,11096278,1,5548139
9.5654E+17,1,POS,12783122,1,6391561
-7.32012E+16,1,POS,11561842,1,5780921
-3.80287E+17,1,POS,10337640,2,10337640
7.42466E+18,1,POS,15109127,1,7554563.5
2.22331E+18,1,POS,10336139,2,10336139
8.81345E+18,1,POS,13293782,1,6646891
4.48283E+18,1,POS,10932812,10,54664060
3.33802E+18,1,POS,11414794,1,5707397
8.41177E+18,1,POS,10313583,1,5156791.5
-9.1134E+18,1,POS,14667166,1,7333583
2.48363E+18,1,POS,12971628,3,19457442
9.04455E+18,1,POS,10989861,1,5494930.5
8.8082E+18,1,POS,12773784,1,6386892
6.45234E+18,1,POS,14649768,1,7324884
-2.73237E+18,1,POS,14474175,1,7237087.5
-9.62992E+17,1,POS,11096278,3,16644417
7.79403E+18,1,POS,13335344,3,20003016
-6.18123E+17,1,POS,11463007,1,5731503.5
7.40508E+18,1,POS,13956735,1,6978367.5
5.31651E+18,1,POS,10606739,1,5303369.5
5.07923E+18,1,POS,11761277,4,23522554
-1.29906E+18,1,POS,13814801,1,6907400.5
-1.94608E+18,1,POS,13472063,1,6736031.5
2.04296E+18,1,POS,10599348,4,21198696
-2.64634E+18,1,POS,13333372,1,6666686
-8.40421E+18,1,POS,14015358,1,7007679
1.75814E+18,1,POS,11824034,1,5912017
6.75838E+18,1,POS,10773455,1,5386727.5
-6.4376E+18,1,POS,13634605,1,6817302.5
9.5654E+17,1,POS,14478366,1,7239183
1.08308E+18,1,POS,12776142,1,6388071
-8.88181E+17,1,POS,11101714,1,5550857
7.832E+18,1,POS,10313583,2,10313583
5.66152E+17,1,POS,11801008,1,5900504
8.14201E+18,1,POS,12781589,1,6390794.5
7.19589E+18,1,POS,11848710,1,5924355
-1.15422E+18,1,POS,12302378,8,49209512
7.85904E+18,1,POS,10989861,1,5494930.5
9.02691E+18,1,POS,10989861,1,5494930.5
9.00695E+18,1,POS,10005593,2,10005593
-6.16084E+18,1,POS,11821014,1,5910507
7.16936E+18,1,POS,15360514,1,7680257
5.07338E+18,1,POS,12800090,1,6400045
3.14882E+18,1,POS,12121604,3,18182406
6.61282E+18,1,POS,11764347,2,11764347
8.16743E+18,1,POS,11576899,5,28942247.5
-6.41612E+18,1,POS,13472063,1,6736031.5
-1.78591E+18,1,POS,11884632,1,5942316
-4.72099E+18,1,POS,15489701,1,7744850.5
-3.72555E+18,1,POS,15438088,1,7719044
7.49703E+18,1,POS,11525391,1,5762695.5
8.14201E+18,1,POS,10932812,1,5466406
-4.62597E+18,1,POS,15213341,1,7606670.5
-7.74074E+17,1,POS,11303609,4,22607218
2.49531E+18,1,POS,15375405,1,7687702.5
-4.72099E+18,1,POS,12494324,2,12494324
-5.51653E+18,1,POS,13814801,1,6907400.5
-3.88371E+18,1,POS,13706023,1,6853011.5
6.44315E+18,1,POS,14917074,4,29834148
-4.50621E+18,1,POS,10315497,1,5157748.5
7.14676E+18,1,POS,12351425,1,6175712.5
-8.80479E+18,1,POS,12642880,1,6321440
2.92592E+18,1,POS,10297240,1,5148620
5.78211E+18,1,POS,12336665,1,6168332.5
7.67308E+18,1,POS,10327682,1,5163841
6.2865E+18,1,POS,11545605,1,5772802.5
1.36742E+18,1,POS,13220124,1,6610062
-8.02486E+18,1,POS,12235016,2,12235016
8.20878E+18,1,POS,15476302,1,7738151
-7.7266E+18,1,POS,10318806,1,5159403
-5.82754E+18,1,POS,13472063,1,6736031.5
-7.8801E+18,1,POS,14387468,1,7193734
-3.55448E+18,1,POS,14330492,2,14330492
4.08427E+18,1,POS,14496970,1,7248485
-3.74031E+18,1,POS,11903309,6,35709927
7.50004E+18,1,POS,12788196,1,6394098
6.79194E+18,1,POS,12990891,2,12990891
4.29414E+18,1,POS,10932812,1,5466406
3.09796E+18,1,POS,14540827,1,7270413.5
-3.75737E+16,1,POS,13637343,1,6818671.5
7.0397E+18,1,POS,12545596,1,6272798
7.72223E+17,1,POS,13819883,2,13819883
2.48363E+18,1,POS,13336474,1,6668237
-4.02652E+18,1,POS,11767381,1,5883690.5
-4.11864E+18,1,POS,10317022,1,5158511
-8.87801E+18,1,POS,11351525,1,5675762.5
3.68457E+18,1,POS,15234321,1,7617160.5
-7.42528E+18,1,POS,10773448,1,5386724
-8.14135E+18,1,POS,12800181,4,25600362
-7.90194E+18,1,POS,10520781,1,5260390.5
1.25472E+18,1,POS,13224498,1,6612249
-3.43797E+18,1,POS,14099360,2,14099360
-3.6959E+18,1,POS,12481628,3,18722442
-8.29085E+18,1,POS,10804888,1,5402444
7.19589E+18,1,POS,12831533,1,6415766.5
8.5931E+18,1,POS,14221527,1,7110763.5
-1.81564E+18,1,POS,11241338,2,11241338
-6.64952E+18,1,POS,14457493,5,36143732.5
-7.63176E+18,1,POS,15547854,2,15547854
3.73219E+18,1,POS,14140784,2,14140784
-7.42528E+18,1,POS,11445731,2,11445731
-8.57121E+18,1,POS,14362206,11,78992133
-1.09831E+18,1,POS,10327682,9,46474569
4.58887E+18,1,POS,14227300,1,7113650
-1.05948E+18,1,POS,10599348,1,5299674
-1.05979E+18,1,POS,14292130,1,7146065
9.32796E+17,1,POS,14446587,3,21669880.5
4.29414E+18,1,POS,11848876,1,5924438
5.03457E+18,1,POS,14407654,2,14407654
1.55831E+17,1,POS,11014990,14,77104930
-4.48654E+18,1,POS,12051421,3,18077131.5
-9.17575E+18,1,POS,10305233,1,5152616.5
4.82784E+18,1,POS,11096278,2,11096278
-3.66582E+18,1,POS,13780440,1,6890220
-4.63652E+18,1,POS,11303609,1,5651804.5
-1.59541E+18,1,POS,11475811,1,5737905.5
-8.98497E+17,1,POS,12336665,3,18504997.5
1.08308E+18,1,POS,12057535,1,6028767.5
2.06099E+18,1,POS,10312742,1,5156371
-8.8234E+17,1,POS,11526480,1,5763240
-1.9689E+18,1,POS,13857271,4,27714542
8.64757E+18,1,POS,14614192,1,7307096
-8.81151E+18,1,POS,10932812,5,27332030
-6.45381E+18,1,POS,10296069,1,5148034.5
7.25352E+18,1,POS,10804888,1,5402444
-6.82801E+18,1,POS,11782307,1,5891153.5
-5.22152E+18,1,POS,11397643,17,96879965.5
6.38795E+17,1,POS,11255627,1,5627813.5
9.19218E+18,1,POS,11174562,1,5587281
5.39753E+16,1,POS,10336139,3,15504208.5
4.14551E+18,1,POS,13318241,1,6659120.5
-2.37165E+18,1,POS,10301604,1,5150802
2.41964E+18,1,POS,13727250,1,6863625
-7.719E+18,1,POS,13046479,5,32616197.5
7.832E+18,1,POS,14385132,1,7192566
7.88047E+18,1,POS,13388707,1,6694353.5
-6.50101E+18,1,POS,10741700,1,5370850
3.45346E+18,1,POS,12905329,1,6452664.5
7.90937E+18,1,POS,14221527,1,7110763.5
-5.98607E+18,1,POS,15150857,1,7575428.5
-7.69944E+17,1,POS,14292130,1,7146065
-6.76117E+18,1,POS,11815180,1,5907590
-4.5463E+18,1,POS,14932909,1,7466454.5
9.18034E+18,1,POS,13388673,1,6694336.5
-7.64435E+18,2,POS,13405246,2,13405246
-6.59315E+18,1,POS,14015341,1,7007670.5
3.04731E+18,1,POS,10599355,7,37097742.5
6.64394E+18,1,POS,15149230,1,7574615
3.58128E+18,1,POS,12431375,1,6215687.5
7.85714E+18,1,POS,11790706,1,5895353
-3.93578E+18,1,POS,10790590,11,59348245
-6.71489E+18,1,POS,12367819,2,12367819
-7.69454E+17,1,POS,14268809,2,14268809
1.11811E+18,1,POS,11303609,4,22607218
-2.98735E+18,1,POS,12247029,1,6123514.5
5.47929E+18,1,POS,14837702,2,14837702
3.9163E+18,1,POS,11973286,2,11973286
-8.72867E+18,1,POS,10932812,1,5466406
7.53345E+18,1,POS,10305233,2,10305233
1.80793E+18,1,POS,15427776,1,7713888
-3.9234E+18,1,POS,11057742,1,5528871
2.57663E+18,1,POS,15288764,1,7644382
-2.18934E+17,1,POS,10836609,1,5418304.5
-8.98497E+17,1,POS,15020928,1,7510464
3.94193E+18,1,POS,14357743,2,14357743
-4.70074E+18,1,POS,15390560,1,7695280
5.06826E+18,1,POS,11851375,2,11851375
-5.16318E+18,1,POS,13190475,1,6595237.5
-5.76665E+18,1,POS,11303609,18,101732481
7.71786E+18,1,POS,11425055,2,11425055
-6.41239E+18,1,POS,10305233,1,5152616.5
1.16629E+18,1,POS,10520856,1,5260428
-3.57907E+18,1,POS,12468609,3,18702913.5
6.74333E+18,1,POS,10953362,3,16430043
-3.74936E+18,1,POS,10678019,1,5339009.5
-3.38717E+18,1,POS,10313583,1,5156791.5
-3.75479E+18,1,POS,10599348,7,37097718
1.12205E+18,1,POS,15320096,1,7660048
4.02356E+18,1,POS,11496148,1,5748074
-4.60777E+18,1,POS,10539245,3,15808867.5
-2.21144E+18,1,POS,12269080,1,6134540
8.87586E+18,1,POS,14524334,1,7262167
7.17782E+18,1,POS,12995585,6,38986755
-5.823E+18,1,POS,11857968,1,5928984
6.49107E+18,1,POS,10321651,9,46447429.5
-3.61395E+18,1,POS,12395919,2,12395919
5.21021E+18,1,POS,14457493,1,7228746.5
-3.00955E+18,1,POS,14524102,1,7262051
-4.833E+18,1,POS,11000890,2,11000890
-3.66668E+17,1,POS,13614862,1,6807431
-3.21743E+18,1,POS,10602407,1,5301203.5
-8.49035E+17,1,POS,12419610,2,12419610
3.80665E+18,1,POS,13198486,1,6599243
7.82192E+18,1,POS,11601663,1,5800831.5
-8.71397E+17,1,POS,12859294,1,6429647
3.17511E+18,1,POS,14740583,5,36851457.5
2.31331E+18,1,POS,14371819,1,7185909.5
-1.20782E+18,1,POS,12800181,1,6400090.5
-7.72494E+18,1,POS,11540085,1,5770042.5
8.63808E+18,1,POS,11529856,1,5764928
3.84319E+18,1,POS,12642872,2,12642872
7.27928E+18,1,POS,15435464,1,7717732
4.80953E+18,1,POS,13333372,2,13333372
-9.00154E+18,1,POS,13220090,33,218131485
3.35354E+17,1,POS,11868718,1,5934359
8.3532E+18,1,POS,13333372,1,6666686
3.40085E+18,1,POS,14638944,1,7319472
6.2865E+18,1,POS,13430582,1,6715291
-1.60794E+18,1,POS,13631502,1,6815751
-8.97775E+18,1,POS,12538369,1,6269184.5
-2.21977E+18,1,POS,11303609,5,28259022.5
-7.63176E+18,1,POS,10315497,3,15473245.5
-7.79018E+18,1,POS,14742449,1,7371224.5
1.10525E+18,1,POS,11815990,1,5907995
7.80093E+18,1,POS,11601663,1,5800831.5
2.87071E+18,1,POS,12370698,1,6185349
-4.2047E+18,1,POS,10572683,1,5286341.5
7.3758E+18,1,POS,11463007,4,22926014
-6.89732E+18,1,POS,13056288,1,6528144
8.72533E+18,1,POS,14647986,1,7323993
8.3532E+18,1,POS,10313583,30,154703745
5.60123E+18,1,POS,12163903,1,6081951.5
2.04492E+18,1,POS,11982006,1,5991003
-3.33289E+18,1,POS,14647986,1,7323993
9.06036E+18,1,POS,14221527,11,78218398.5
-2.17525E+18,1,POS,13420492,1,6710246
-3.99082E+18,1,POS,10932812,1,5466406
9.01787E+17,1,POS,10316214,1,5158107
8.29678E+18,1,POS,14221600,2,14221600
3.57446E+18,1,POS,12370490,1,6185245
6.12138E+18,1,POS,14540827,3,21811240.5
7.41808E+17,1,POS,11863172,1,5931586
8.53128E+18,1,POS,11174554,1,5587277
-6.94373E+18,1,POS,13693932,3,20540898
-8.02339E+18,1,POS,12781589,1,6390794.5
5.95816E+18,1,POS,14221634,1,7110817
5.34725E+18,1,POS,13848601,1,6924300.5
-9.11768E+17,1,POS,11258225,2,11258225
1.80387E+18,1,POS,12832820,1,6416410
-1.15422E+18,1,POS,10329159,2,10329159
-7.60471E+18,1,POS,10790590,2,10790590
-3.6959E+18,1,POS,11868718,2,11868718
7.15835E+18,1,POS,14221519,2,14221519
-8.32167E+18,1,POS,14748958,7,51621353
8.84831E+18,1,POS,12674610,1,6337305
6.92414E+17,1,POS,15288764,1,7644382
5.2783E+18,1,POS,12976395,2,12976395
7.94336E+18,1,POS,12302402,2,12302402
-5.29095E+18,1,POS,14335624,1,7167812
8.67429E+18,1,POS,11034238,2,11034238
-8.11635E+18,1,POS,14394613,1,7197306.5
9.02118E+18,1,POS,13912092,1,6956046
-6.01864E+18,1,POS,13651716,1,6825858
-7.99726E+18,1,POS,13472063,2,13472063
-4.71418E+17,1,POS,10564409,4,21128818
-2.15919E+18,1,POS,13472063,1,6736031.5
-2.48594E+18,1,POS,13824305,1,6912152.5
-1.8926E+18,1,POS,13761507,2,13761507
8.00146E+18,1,POS,11493608,1,5746804
-1.60794E+18,1,POS,12669073,4,25338146
-5.27716E+18,1,POS,13275011,1,6637505.5
-2.93992E+18,1,POS,15287022,2,15287022
-8.70668E+17,1,POS,10766384,1,5383192
1.51361E+18,1,POS,12609731,1,6304865.5
2.17436E+18,1,POS,13198486,1,6599243
1.66873E+18,1,POS,10300077,1,5150038.5
3.9163E+18,1,POS,12785317,1,6392658.5
3.47762E+18,1,POS,12336665,1,6168332.5
-1.20194E+18,1,POS,14142962,1,7071481
-4.11864E+18,1,POS,15642622,1,7821311
5.58322E+18,1,POS,11047396,1,5523698
-5.55352E+18,1,POS,14321772,1,7160886
2.33541E+17,1,POS,13999628,4,27999256
4.1076E+18,1,POS,11322609,1,5661304.5
-2.55993E+18,1,POS,13637343,7,47730700.5
-4.05571E+18,1,POS,15177074,1,7588537
-5.06608E+18,1,POS,14769186,1,7384593
-1.31279E+18,1,POS,10766384,1,5383192
-5.17013E+18,1,POS,11973302,2,11973302
8.77365E+18,1,POS,14848105,1,7424052.5
-3.07564E+18,1,POS,11832532,1,5916266
7.35895E+18,1,POS,14089452,1,7044726
-3.93502E+18,1,POS,13772710,3,20659065
-1.60794E+18,1,POS,13274428,2,13274428
6.84757E+18,1,POS,14221527,2,14221527
-8.92258E+18,1,POS,11258209,1,5629104.5
-6.8021E+18,2,POS,10305233,2,10305233
-3.81667E+18,1,POS,10305233,1,5152616.5
